Time,Initial Velocity,Sine of Theta,Cosine of Theta,X Position,Y Position
6.5600000000000005,45.45883137305178,0.9421203092891249,0.33527499582426906,99.98233431197113,70.0849950715473
6.57,45.45883137305178,0.9421203092891249,0.33527499582426906,100.1347464069589,69.86990195427828
6.58,45.45883137305178,0.9421203092891249,0.33527499582426906,100.28715850194665,69.65382883700929
6.59,45.45883137305178,0.9421203092891249,0.33527499582426906,100.4395705969344,69.43677571974033
6.6000000000000005,45.45883137305178,0.9421203092891249,0.33527499582426906,100.59198269192218,69.21874260247131
6.61,45.45883137305178,0.9421203092891249,0.33527499582426906,100.74439478690994,68.99972948520232
6.62,45.45883137305178,0.9421203092891249,0.33527499582426906,100.89680688189769,68.77973636793337
6.63,45.45883137305178,0.9421203092891249,0.33527499582426906,101.04921897688546,68.55876325066438
6.640000000000001,45.45883137305178,0.9421203092891249,0.33527499582426906,101.20163107187322,68.3368101333954
6.65,45.45883137305178,0.9421203092891249,0.33527499582426906,101.35404316686098,68.11387701612645
6.66,45.45883137305178,0.9421203092891249,0.33527499582426906,101.50645526184874,67.88996389885742
6.67,45.45883137305178,0.9421203092891249,0.33527499582426906,101.6588673568365,67.66507078158847
6.68,45.45883137305178,0.9421203092891249,0.33527499582426906,101.81127945182425,67.43919766431947
6.69,45.45883137305178,0.9421203092891249,0.33527499582426906,101.96369154681203,67.21234454705049
6.7,45.45883137305178,0.9421203092891249,0.33527499582426906,102.11610364179978,66.98451142978155
6.71,45.45883137305178,0.9421203092891249,0.33527499582426906,102.26851573678753,66.75569831251255
6.72,45.45883137305178,0.9421203092891249,0.33527499582426906,102.4209278317753,66.52590519524355
6.73,45.45883137305178,0.9421203092891249,0.33527499582426906,102.57333992676307,66.29513207797459
6.74,45.45883137305178,0.9421203092891249,0.33527499582426906,102.72575202175082,66.06337896070556
6.75,45.45883137305178,0.9421203092891249,0.33527499582426906,102.87816411673859,65.83064584343657
6.76,45.45883137305178,0.9421203092891249,0.33527499582426906,103.03057621172634,65.59693272616764
6.7700000000000005,45.45883137305178,0.9421203092891249,0.33527499582426906,103.18298830671411,65.36223960889862
6.78,45.45883137305178,0.9421203092891249,0.33527499582426906,103.33540040170188,65.12656649162963
6.79,45.45883137305178,0.9421203092891249,0.33527499582426906,103.48781249668963,64.88991337436067
6.8,45.45883137305178,0.9421203092891249,0.33527499582426906,103.64022459167738,64.65228025709169
6.8100000000000005,45.45883137305178,0.9421203092891249,0.33527499582426906,103.79263668666516,64.41366713982268
6.82,45.45883137305178,0.9421203092891249,0.33527499582426906,103.94504878165291,64.17407402255373
6.83,45.45883137305178,0.9421203092891249,0.33527499582426906,104.09746087664067,63.933500905284745
6.84,45.45883137305178,0.9421203092891249,0.33527499582426906,104.24987297162843,63.691947788015796
6.8500000000000005,45.45883137305178,0.9421203092891249,0.33527499582426906,104.4022850666162,63.44941467074679
6.86,45.45883137305178,0.9421203092891249,0.33527499582426906,104.55469716160395,63.20590155347779
6.87,45.45883137305178,0.9421203092891249,0.33527499582426906,104.70710925659172,62.96140843620884
6.88,45.45883137305178,0.9421203092891249,0.33527499582426906,104.85952135157947,62.71593531893984
6.890000000000001,45.45883137305178,0.9421203092891249,0.33527499582426906,105.01193344656724,62.46948220167084
6.9,45.45883137305178,0.9421203092891249,0.33527499582426906,105.16434554155501,62.222049084401874
6.91,45.45883137305178,0.9421203092891249,0.33527499582426906,105.31675763654276,61.97363596713288
6.92,45.45883137305178,0.9421203092891249,0.33527499582426906,105.46916973153051,61.724242849863856
6.93,45.45883137305178,0.9421203092891249,0.33527499582426906,105.62158182651828,61.47386973259492
6.94,45.45883137305178,0.9421203092891249,0.33527499582426906,105.77399392150605,61.22251661532593
6.95,45.45883137305178,0.9421203092891249,0.33527499582426906,105.9264060164938,60.97018349805691
6.96,45.45883137305178,0.9421203092891249,0.33527499582426906,106.07881811148157,60.71687038078798
6.97,45.45883137305178,0.9421203092891249,0.33527499582426906,106.23123020646932,60.462577263518966
6.98,45.45883137305178,0.9421203092891249,0.33527499582426906,106.38364230145709,60.20730414624998
6.99,45.45883137305178,0.9421203092891249,0.33527499582426906,106.53605439644485,59.95105102898103
7.0,45.45883137305178,0.9421203092891249,0.33527499582426906,106.6884664914326,59.69381791171202
7.01,45.45883137305178,0.9421203092891249,0.33527499582426906,106.84087858642036,59.435604794443066
7.0200000000000005,45.45883137305178,0.9421203092891249,0.33527499582426906,106.99329068140814,59.17641167717406
7.03,45.45883137305178,0.9421203092891249,0.33527499582426906,107.1457027763959,58.91623855990508
7.04,45.45883137305178,0.9421203092891249,0.33527499582426906,107.29811487138365,58.655085442636135
7.05,45.45883137305178,0.9421203092891249,0.33527499582426906,107.45052696637141,58.392952325367105
7.0600000000000005,45.45883137305178,0.9421203092891249,0.33527499582426906,107.60293906135918,58.129839208098105
7.07,45.45883137305178,0.9421203092891249,0.33527499582426906,107.75535115634693,57.865746090829134
7.08,45.45883137305178,0.9421203092891249,0.33527499582426906,107.9077632513347,57.600672973560165
7.09,45.45883137305178,0.9421203092891249,0.33527499582426906,108.06017534632245,57.33461985629117
7.1000000000000005,45.45883137305178,0.9421203092891249,0.33527499582426906,108.21258744131022,57.06758673902215
7.11,45.45883137305178,0.9421203092891249,0.33527499582426906,108.36499953629799,56.79957362175324
7.12,45.45883137305178,0.9421203092891249,0.33527499582426906,108.51741163128574,56.53058050448422
7.13,45.45883137305178,0.9421203092891249,0.33527499582426906,108.66982372627349,56.26060738721526
7.140000000000001,45.45883137305178,0.9421203092891249,0.33527499582426906,108.82223582126127,55.98965426994627
7.15,45.45883137305178,0.9421203092891249,0.33527499582426906,108.97464791624903,55.717721152677285
7.16,45.45883137305178,0.9421203092891249,0.33527499582426906,109.12706001123678,55.44480803540833
7.17,45.45883137305178,0.9421203092891249,0.33527499582426906,109.27947210622455,55.170914918139346
7.18,45.45883137305178,0.9421203092891249,0.33527499582426906,109.4318842012123,54.896041800870364
7.19,45.45883137305178,0.9421203092891249,0.33527499582426906,109.58429629620007,54.620188683601356
7.2,45.45883137305178,0.9421203092891249,0.33527499582426906,109.73670839118783,54.34335556633235
7.21,45.45883137305178,0.9421203092891249,0.33527499582426906,109.88912048617559,54.06554244906337
7.22,45.45883137305178,0.9421203092891249,0.33527499582426906,110.04153258116334,53.7867493317944
7.23,45.45883137305178,0.9421203092891249,0.33527499582426906,110.19394467615112,53.50697621452542
7.24,45.45883137305178,0.9421203092891249,0.33527499582426906,110.34635677113887,53.22622309725642
7.25,45.45883137305178,0.9421203092891249,0.33527499582426906,110.49876886612662,52.94448997998745
7.26,45.45883137305178,0.9421203092891249,0.33527499582426906,110.65118096111439,52.661776862718455
7.2700000000000005,45.45883137305178,0.9421203092891249,0.33527499582426906,110.80359305610216,52.37808374544949
7.28,45.45883137305178,0.9421203092891249,0.33527499582426906,110.95600515108991,52.09341062818049
7.29,45.45883137305178,0.9421203092891249,0.33527499582426906,111.10841724607768,51.80775751091153
7.3,45.45883137305178,0.9421203092891249,0.33527499582426906,111.26082934106543,51.52112439364254
7.3100000000000005,45.45883137305178,0.9421203092891249,0.33527499582426906,111.4132414360532,51.23351127637352
7.32,45.45883137305178,0.9421203092891249,0.33527499582426906,111.56565353104097,50.94491815910453
7.33,45.45883137305178,0.9421203092891249,0.33527499582426906,111.71806562602872,50.65534504183563
7.34,45.45883137305178,0.9421203092891249,0.33527499582426906,111.87047772101647,50.36479192456659
7.3500000000000005,45.45883137305178,0.9421203092891249,0.33527499582426906,112.02288981600425,50.073258807297634
7.36,45.45883137305178,0.9421203092891249,0.33527499582426906,112.175301910992,49.78074569002865
7.37,45.45883137305178,0.9421203092891249,0.33527499582426906,112.32771400597976,49.487252572759644
7.38,45.45883137305178,0.9421203092891249,0.33527499582426906,112.48012610096752,49.192779455490665
7.390000000000001,45.45883137305178,0.9421203092891249,0.33527499582426906,112.63253819595529,48.89732633822172
7.4,45.45883137305178,0.9421203092891249,0.33527499582426906,112.78495029094304,48.600893220952685
7.41,45.45883137305178,0.9421203092891249,0.33527499582426906,112.93736238593081,48.30348010368368
7.42,45.45883137305178,0.9421203092891249,0.33527499582426906,113.08977448091856,48.00508698641477
7.43,45.45883137305178,0.9421203092891249,0.33527499582426906,113.24218657590632,47.70571386914577
7.44,45.45883137305178,0.9421203092891249,0.33527499582426906,113.39459867089408,47.40536075187674
7.45,45.45883137305178,0.9421203092891249,0.33527499582426906,113.54701076588185,47.1040276346078
7.46,45.45883137305178,0.9421203092891249,0.33527499582426906,113.6994228608696,46.80171451733878
7.47,45.45883137305178,0.9421203092891249,0.33527499582426906,113.85183495585737,46.498421400069844
7.48,45.45883137305178,0.9421203092891249,0.33527499582426906,114.00424705084514,46.194148282800825
7.49,45.45883137305178,0.9421203092891249,0.33527499582426906,114.15665914583289,45.888895165531835
7.5,45.45883137305178,0.9421203092891249,0.33527499582426906,114.30907124082066,45.58266204826293
7.51,45.45883137305178,0.9421203092891249,0.33527499582426906,114.46148333580841,45.275448930993946
7.5200000000000005,45.45883137305178,0.9421203092891249,0.33527499582426906,114.61389543079618,44.967255813724876
7.53,45.45883137305178,0.9421203092891249,0.33527499582426906,114.76630752578393,44.65808269645595
7.54,45.45883137305178,0.9421203092891249,0.33527499582426906,114.9187196207717,44.347929579186996
7.55,45.45883137305178,0.9421203092891249,0.33527499582426906,115.07113171575945,44.03679646191796
7.5600000000000005,45.45883137305178,0.9421203092891249,0.33527499582426906,115.22354381074722,43.72468334464895
7.57,45.45883137305178,0.9421203092891249,0.33527499582426906,115.37595590573498,43.41159022738003
7.58,45.45883137305178,0.9421203092891249,0.33527499582426906,115.52836800072274,43.09751711011097
7.59,45.45883137305178,0.9421203092891249,0.33527499582426906,115.68078009571049,42.782463992842054
7.6000000000000005,45.45883137305178,0.9421203092891249,0.33527499582426906,115.83319219069827,42.46643087557305
