Time,Initial Velocity,Sine of Theta,Cosine of Theta,X Position,Y Position
3.17,49.905876048880984,0.4514956440208767,-0.892273323276099,-141.15909153785412,22.187735501356343
3.18,49.905876048880984,0.4514956440208767,-0.892273323276099,-141.60438835658553,22.101908357827483
3.19,49.905876048880984,0.4514956440208767,-0.892273323276099,-142.04968517531694,22.015101214298646
3.2,49.905876048880984,0.4514956440208767,-0.892273323276099,-142.49498199404835,21.927314070769796
3.21,49.905876048880984,0.4514956440208767,-0.892273323276099,-142.94027881277975,21.838546927240962
3.22,49.905876048880984,0.4514956440208767,-0.892273323276099,-143.38557563151116,21.74879978371211
3.23,49.905876048880984,0.4514956440208767,-0.892273323276099,-143.83087245024254,21.658072640183264
3.24,49.905876048880984,0.4514956440208767,-0.892273323276099,-144.27616926897394,21.56636549665442
3.25,49.905876048880984,0.4514956440208767,-0.892273323276099,-144.72146608770535,21.473678353125585
3.2600000000000002,49.905876048880984,0.4514956440208767,-0.892273323276099,-145.16676290643676,21.38001120959673
3.27,49.905876048880984,0.4514956440208767,-0.892273323276099,-145.61205972516814,21.285364066067885
3.2800000000000002,49.905876048880984,0.4514956440208767,-0.892273323276099,-146.05735654389957,21.189736922539048
3.29,49.905876048880984,0.4514956440208767,-0.892273323276099,-146.50265336263095,21.093129779010205
3.3000000000000003,49.905876048880984,0.4514956440208767,-0.892273323276099,-146.94795018136236,20.995542635481357
3.31,49.905876048880984,0.4514956440208767,-0.892273323276099,-147.39324700009377,20.896975491952503
3.3200000000000003,49.905876048880984,0.4514956440208767,-0.892273323276099,-147.83854381882517,20.797428348423672
3.33,49.905876048880984,0.4514956440208767,-0.892273323276099,-148.28384063755655,20.69690120489482
3.34,49.905876048880984,0.4514956440208767,-0.892273323276099,-148.72913745628796,20.59539406136598
3.35,49.905876048880984,0.4514956440208767,-0.892273323276099,-149.17443427501937,20.492906917837146
3.36,49.905876048880984,0.4514956440208767,-0.892273323276099,-149.61973109375074,20.389439774308293
3.37,49.905876048880984,0.4514956440208767,-0.892273323276099,-150.06502791248215,20.284992630779442
3.38,49.905876048880984,0.4514956440208767,-0.892273323276099,-150.51032473121356,20.179565487250606
3.39,49.905876048880984,0.4514956440208767,-0.892273323276099,-150.95562154994496,20.073158343721765
3.4,49.905876048880984,0.4514956440208767,-0.892273323276099,-151.40091836867634,19.965771200192926
3.41,49.905876048880984,0.4514956440208767,-0.892273323276099,-151.84621518740778,19.857404056664066
3.42,49.905876048880984,0.4514956440208767,-0.892273323276099,-152.29151200613916,19.74805691313523
3.43,49.905876048880984,0.4514956440208767,-0.892273323276099,-152.73680882487056,19.637729769606388
3.44,49.905876048880984,0.4514956440208767,-0.892273323276099,-153.18210564360197,19.526422626077547
3.45,49.905876048880984,0.4514956440208767,-0.892273323276099,-153.62740246233338,19.414135482548687
3.46,49.905876048880984,0.4514956440208767,-0.892273323276099,-154.07269928106476,19.300868339019843
3.47,49.905876048880984,0.4514956440208767,-0.892273323276099,-154.51799609979616,19.186621195491007
3.48,49.905876048880984,0.4514956440208767,-0.892273323276099,-154.96329291852757,19.071394051962166
3.49,49.905876048880984,0.4514956440208767,-0.892273323276099,-155.40858973725898,18.955186908433312
3.5,49.905876048880984,0.4514956440208767,-0.892273323276099,-155.85388655599036,18.837999764904467
3.5100000000000002,49.905876048880984,0.4514956440208767,-0.892273323276099,-156.2991833747218,18.719832621375623
3.52,49.905876048880984,0.4514956440208767,-0.892273323276099,-156.74448019345317,18.60068547784679
3.5300000000000002,49.905876048880984,0.4514956440208767,-0.892273323276099,-157.18977701218458,18.480558334317926
3.54,49.905876048880984,0.4514956440208767,-0.892273323276099,-157.63507383091599,18.359451190789088
3.5500000000000003,49.905876048880984,0.4514956440208767,-0.892273323276099,-158.0803706496474,18.237364047260243
3.56,49.905876048880984,0.4514956440208767,-0.892273323276099,-158.52566746837877,18.114296903731407
3.5700000000000003,49.905876048880984,0.4514956440208767,-0.892273323276099,-158.97096428711018,17.990249760202552
3.58,49.905876048880984,0.4514956440208767,-0.892273323276099,-159.41626110584158,17.865222616673712
3.59,49.905876048880984,0.4514956440208767,-0.892273323276099,-159.86155792457296,17.739215473144867
3.6,49.905876048880984,0.4514956440208767,-0.892273323276099,-160.3068547433044,17.612228329616023
3.61,49.905876048880984,0.4514956440208767,-0.892273323276099,-160.75215156203578,17.48426118608718
3.62,49.905876048880984,0.4514956440208767,-0.892273323276099,-161.19744838076718,17.355314042558334
3.63,49.905876048880984,0.4514956440208767,-0.892273323276099,-161.6427451994986,17.225386899029488
3.64,49.905876048880984,0.4514956440208767,-0.892273323276099,-162.08804201823,17.094479755500643
3.65,49.905876048880984,0.4514956440208767,-0.892273323276099,-162.53333883696138,16.9625926119718
3.66,49.905876048880984,0.4514956440208767,-0.892273323276099,-162.97863565569278,16.82972546844296
3.67,49.905876048880984,0.4514956440208767,-0.892273323276099,-163.4239324744242,16.695878324914105
3.68,49.905876048880984,0.4514956440208767,-0.892273323276099,-163.8692292931556,16.561051181385267
3.69,49.905876048880984,0.4514956440208767,-0.892273323276099,-164.31452611188698,16.42524403785643
3.7,49.905876048880984,0.4514956440208767,-0.892273323276099,-164.7598229306184,16.28845689432758
3.71,49.905876048880984,0.4514956440208767,-0.892273323276099,-165.2051197493498,16.150689750798747
3.72,49.905876048880984,0.4514956440208767,-0.892273323276099,-165.6504165680812,16.011942607269887
3.73,49.905876048880984,0.4514956440208767,-0.892273323276099,-166.0957133868126,15.872215463741043
3.74,49.905876048880984,0.4514956440208767,-0.892273323276099,-166.541010205544,15.7315083202122
3.75,49.905876048880984,0.4514956440208767,-0.892273323276099,-166.9863070242754,15.589821176683373
3.7600000000000002,49.905876048880984,0.4514956440208767,-0.892273323276099,-167.4316038430068,15.447154033154504
3.77,49.905876048880984,0.4514956440208767,-0.892273323276099,-167.8769006617382,15.30350688962568
3.7800000000000002,49.905876048880984,0.4514956440208767,-0.892273323276099,-168.3221974804696,15.15887974609683
3.79,49.905876048880984,0.4514956440208767,-0.892273323276099,-168.767494299201,15.01327260256798
3.8000000000000003,49.905876048880984,0.4514956440208767,-0.892273323276099,-169.21279111793243,14.866685459039132
3.81,49.905876048880984,0.4514956440208767,-0.892273323276099,-169.6580879366638,14.7191183155103
3.8200000000000003,49.905876048880984,0.4514956440208767,-0.892273323276099,-170.1033847553952,14.570571171981456
3.83,49.905876048880984,0.4514956440208767,-0.892273323276099,-170.54868157412662,14.421044028452613
3.84,49.905876048880984,0.4514956440208767,-0.892273323276099,-170.993978392858,14.270536884923771
3.85,49.905876048880984,0.4514956440208767,-0.892273323276099,-171.4392752115894,14.119049741394903
3.86,49.905876048880984,0.4514956440208767,-0.892273323276099,-171.8845720303208,13.966582597866065
3.87,49.905876048880984,0.4514956440208767,-0.892273323276099,-172.32986884905222,13.813135454337228
